fk_parcel_id,varnish_type,run_number,varnish_amount_kg,solvent_amount_kg,run_status,run_date
2092,---,4,1284,463,1,2024-09-12
2093,---,1,885,334,1,2024-09-07
2093,---,2,177,45,1,2024-09-08
2093,---,3,1333,221,1,2024-09-09
2093,---,4,1314,471,1,2024-09-12
2094,---,1,449,83,1,2024-09-09
2094,---,2,299,305,1,2024-09-10
2094,---,3,308,182,1,2024-09-13
2094,---,4,1023,417,1,2024-09-14
2095,---,1,57,387,1,2024-09-09
2095,---,2,312,431,1,2024-09-10
2095,---,3,845,58,1,2024-09-13
2095,---,4,1378,238,1,2024-09-14
2096,---,1,208,372,1,2024-09-10
2096,---,2,218,441,1,2024-09-12
2096,---,3,219,110,1,2024-09-16
2096,---,4,847,5,1,2024-09-17
2097,---,1,704,164,1,2024-09-10
2097,---,2,1238,492,1,2024-09-11
2097,---,3,1245,299,1,2024-09-12
2097,---,4,833,274,1,2024-09-14
2098,---,1,1065,78,1,2024-09-13
2098,---,2,692,234,1,2024-09-17
2098,---,3,1464,141,1,2024-09-18
2098,---,4,803,213,1,2024-09-22
2099,---,1,933,23,1,2024-09-14
2099,---,2,1404,95,1,2024-09-17
2099,---,3,1229,187,1,2024-09-20
2099,---,4,942,60,1,2024-09-23
2100,---,1,1351,12,1,2024-09-17
2100,---,2,870,321,1,2024-09-19
2100,---,3,1413,31,1,2024-09-23
2100,---,4,307,492,1,2024-09-26
2101,---,1,133,391,1,2024-09-20
2101,---,2,38,133,1,2024-09-22
2101,---,3,811,112,1,2024-09-23
2101,---,4,556,143,1,2024-09-24
2102,---,1,1013,425,1,2024-09-21
2102,---,2,289,283,1,2024-09-23
2102,---,3,311,285,1,2024-09-24
2102,---,4,624,431,1,2024-09-25
2103,---,1,1105,236,1,2024-09-21
2103,---,2,1451,246,1,2024-09-25
2103,---,3,1162,68,1,2024-09-27
2103,---,4,1500,60,1,2024-09-29
2104,---,1,225,33,1,2024-09-21
2104,---,2,1029,66,1,2024-09-22
2104,---,3,1030,349,1,2024-09-23
2104,---,4,382,380,1,2024-09-24
2105,---,1,1114,496,1,2024-09-22
2105,---,2,270,211,1,2024-09-24
2105,---,3,991,440,1,2024-09-27
2105,---,4,969,200,1,2024-09-28
2106,---,1,264,493,1,2024-09-23
2106,---,2,663,346,1,2024-09-27
2106,---,3,135,152,1,2024-09-28
2106,---,4,844,165,1,2024-09-30
2107,---,1,1434,121,1,2024-09-24
2107,---,2,901,359,1,2024-09-25
2107,---,3,1470,83,1,2024-09-27
2107,---,4,355,97,1,2024-09-29
2108,---,1,1302,270,1,2024-09-25
2108,---,2,1027,421,1,2024-09-28
2108,---,3,444,121,1,2024-09-30
2108,---,4,241,261,1,2024-10-02
2109,---,1,852,243,1,2024-09-25
2109,---,2,1486,23,1,2024-09-26
2109,---,3,481,10,1,2024-09-27
2109,---,4,180,203,1,2024-09-30
2110,---,1,202,343,1,2024-09-27
2110,---,2,1261,112,1,2024-09-28
2110,---,3,71,459,1,2024-09-29
2110,---,4,864,52,1,2024-10-01
2111,---,1,1455,111,1,2024-09-27
2111,---,2,398,80,1,2024-10-01
2111,---,3,463,318,1,2024-10-02
2111,---,4,486,487,1,2024-10-05
2112,---,1,1051,336,1,2024-09-30
2112,---,2,518,425,1,2024-10-02
2112,---,3,864,8,1,2024-10-04
2112,---,4,1197,132,1,2024-10-05
2113,---,1,989,154,1,2024-10-02
2113,---,2,1084,2,1,2024-10-04
2113,---,3,316,182,1,2024-10-05
2113,---,4,1263,151,1,2024-10-06
2114,PL1014-59,1,1144,87,1,2024-09-04
2114,819059,2,1235,190,1,2024-09-05
2114,816733,3,810,229,1,2024-09-07
2115,PL1014-59,1,1390,62,1,2024-09-05
2115,819059,2,1321,331,1,2024-09-06
2115,816733,3,659,14,1,2024-09-09
2116,PL1014-59,1,856,245,1,2024-09-05
2116,819059,2,694,166,1,2024-09-08
2116,816733,3,1058,71,1,2024-09-11
2117,PL1014-59,1,981,178,1,2024-09-05
2117,819059,2,1005,209,1,2024-09-08
2117,816733,3,659,46,1,2024-09-10
2118,PL1014-59,1,256,277,1,2024-09-06
2118,819059,2,1142,240,1,2024-09-07
2118,816733,3,780,39,1,2024-09-09
2119,PL1014-59,1,380,52,1,2024-09-07
2119,819059,2,1401,437,1,2024-09-08
2119,816733,3,185,84,1,2024-09-10
2120,PL1014-59,1,578,410,1,2024-09-10
2120,819059,2,1020,306,1,2024-09-11
2120,816733,3,290,217,1,2024-09-14
2121,PL1014-59,1,1116,152,1,2024-09-12
2121,819059,2,299,99,1,2024-09-13
2121,816733,3,897,431,1,2024-09-14
2122,PL1014-59,1,1460,85,1,2024-09-12
2122,819059,2,1182,123,1,2024-09-13
2122,816733,3,599,394,1,2024-09-15
2123,PL1014-59,1,1005,412,1,2024-09-13
2123,819059,2,264,401,1,2024-09-14
2123,816733,3,809,203,1,2024-09-17
2124,PL1014-59,1,1358,69,1,2024-09-15
2124,819059,2,1006,227,1,2024-09-19
2124,816733,3,396,468,1,2024-09-21
2125,PL1014-59,1,341,211,1,2024-09-15
2125,819059,2,94,280,1,2024-09-16
2125,816733,3,23,322,1,2024-09-19
2126,PL1014-59,1,1051,280,1,2024-09-15
2126,819059,2,93,409,1,2024-09-16
2126,816733,3,359,450,1,2024-09-18
2127,PL1014-59,1,555,88,1,2024-09-16
2127,819059,2,268,142,1,2024-09-18
2127,816733,3,46,183,1,2024-09-19
2128,PL1014-59,1,602,240,1,2024-09-18
2128,819059,2,1383,154,1,2024-09-20
2128,816733,3,413,361,1,2024-09-22
2129,PL1014-59,1,394,43,1,2024-09-20
2129,819059,2,1463,378,1,2024-09-22
2129,816733,3,1364,163,1,2024-09-23
2130,PL1014-59,1,1488,156,1,2024-09-20
2130,819059,2,812,159,1,2024-09-22
2130,816733,3,344,268,1,2024-09-23
2131,PL1014-59,1,1002,349,1,2024-09-20
2131,819059,2,292,186,1,2024-09-22
2131,816733,3,231,465,1,2024-09-24
2132,PL1014-59,1,1355,161,1,2024-09-20
2132,819059,2,1268,67,1,2024-09-23
2132,816733,3,172,38,1,2024-09-24
2133,PL1014-59,1,256,59,1,2024-09-21
2133,819059,2,1263,34,1,2024-09-24
2133,816733,3,1351,311,1,2024-09-26
2134,PL1014-59,1,983,439,1,2024-09-24
2134,819059,2,658,418,1,2024-09-25
2134,816733,3,841,366,1,2024-09-29
2135,PL1014-59,1,1132,273,1,2024-09-24
2135,819059,2,979,457,1,2024-09-25
2135,816733,3,699,392,1,2024-09-27
2136,PL1014-59,1,685,376,1,2024-09-25
2136,819059,2,262,331,1,2024-09-26
2136,816733,3,1131,154,1,2024-09-27
2137,PL1014-59,1,1284,58,1,2024-09-26
2137,819059,2,1449,284,1,2024-09-28
2137,816733,3,1386,130,1,2024-09-29
2138,PL1014-59,1,1277,391,1,2024-09-26
2138,819059,2,715,379,1,2024-09-30
2138,816733,3,782,487,1,2024-10-01
2139,PL1014-59,1,650,237,1,2024-09-26
2139,819059,2,538,305,1,2024-09-27
2139,816733,3,693,226,1,2024-09-28
2140,PL1014-59,1,906,166,1,2024-09-27
2140,819059,2,1198,28,1,2024-09-28
2140,816733,3,665,318,1,2024-09-29
2141,PL1014-59,1,886,14,1,2024-09-04
2141,819059,2,1452,379,1,2024-09-07
2141,816733,3,730,233,1,2024-09-08
2142,PL1014-59,1,684,297,1,2024-09-04
2142,819059,2,212,252,1,2024-09-05
2142,816733,3,1396,291,1,2024-09-07
2143,PL1014-59,1,746,238,1,2024-09-04
2143,819059,2,919,381,1,2024-09-05
2143,816733,3,749,162,1,2024-09-06
2144,PL1014-59,1,553,242,1,2024-09-04
2144,819059,2,556,343,1,2024-09-05
2144,816733,3,306,264,1,2024-09-06
2145,PL1014-59,1,1427,419,1,2024-09-07
2145,819059,2,169,272,1,2024-09-08
2145,816733,3,1299,90,1,2024-09-11
2146,PL1014-59,1,1276,417,1,2024-09-07
2146,819059,2,1451,222,1,2024-09-10
2146,816733,3,148,251,1,2024-09-12
2147,---,1,680,479,1,2024-09-04
2148,---,1,421,38,1,2024-09-06
2149,---,1,1098,445,1,2024-09-06
2150,---,1,101,490,1,2024-09-07
2151,---,1,1303,100,1,2024-09-08
2152,---,1,695,242,1,2024-09-08
2153,---,1,1064,107,1,2024-09-08
2154,---,1,401,161,1,2024-09-08
2155,---,1,424,458,1,2024-09-09
2156,---,1,485,306,1,2024-09-09
2157,---,1,1260,36,1,2024-09-10
2158,---,1,427,437,1,2024-09-11
2159,---,1,1282,489,1,2024-09-11
2160,---,1,1032,296,1,2024-09-11
2161,---,1,1431,260,1,2024-09-11
2162,---,1,709,220,1,2024-09-14
2163,---,1,992,106,1,2024-09-14
2164,---,1,571,297,1,2024-09-17
2165,---,1,271,420,1,2024-09-17
2166,---,1,252,263,1,2024-09-17
2167,---,1,1356,5,1,2024-09-17
2168,---,1,368,439,1,2024-09-01
2169,---,1,892,86,1,2024-09-01
2170,---,1,429,170,1,2024-09-01
2171,---,1,1105,90,1,2024-09-01
2172,---,1,496,177,1,2024-09-03
2173,---,1,1242,48,1,2024-09-04
2189,28S30WB-1,1,252,260,1,2024-09-01
2189,PL1019-34,2,876,388,1,2024-09-04
2190,28S30WB-1,1,796,148,1,2024-09-02
2190,PL1019-34,2,18,381,1,2024-09-04
2191,28S30WB-1,1,1348,435,1,2024-09-03
2191,PL1019-34,2,1500,331,1,2024-09-06
2192,28S30WB-1,1,428,249,1,2024-09-03
2192,PL1019-34,2,1201,112,1,2024-09-04
2193,28S30WB-1,1,826,353,1,2024-09-03
2193,PL1019-34,2,89,32,1,2024-09-05
2194,28S30WB-1,1,1048,289,1,2024-09-04
2194,PL1019-34,2,106,261,1,2024-09-06
2195,28S30WB-1,1,846,298,1,2024-09-05
2195,PL1019-34,2,957,493,1,2024-09-07
2196,28S30WB-1,1,126,286,1,2024-09-05
2196,PL1019-34,2,1292,132,1,2024-09-06
2197,28S30WB-1,1,487,487,1,2024-09-06
2197,PL1019-34,2,620,222,1,2024-09-08
2198,28S30WB-1,1,1312,491,1,2024-09-06
2198,PL1019-34,2,343,278,1,2024-09-07
2199,28S30WB-1,1,165,111,1,2024-09-06
2199,PL1019-34,2,809,428,1,2024-09-07
2200,28S30WB-1,1,927,157,1,2024-09-08
2200,PL1019-34,2,441,212,1,2024-09-09
2201,28S30WB-1,1,1456,320,1,2024-09-10
2201,PL1019-34,2,1360,467,1,2024-09-13
2202,28S30WB-1,1,1269,58,1,2024-09-11
2202,PL1019-34,2,1241,489,1,2024-09-12
2203,28S30WB-1,1,374,264,1,2024-09-13
2203,PL1019-34,2,404,397,1,2024-09-14
2204,28S30WB-1,1,818,328,1,2024-09-13
2204,PL1019-34,2,1371,103,1,2024-09-14
2205,28S30WB-1,1,15,301,1,2024-09-14
2205,PL1019-34,2,703,369,1,2024-09-17
2206,28S30WB-1,1,967,256,1,2024-09-14
2206,PL1019-34,2,986,438,1,2024-09-15
2207,28S30WB-1,1,231,308,1,2024-09-14
2207,PL1019-34,2,553,45,1,2024-09-15
2208,28S30WB-1,1,756,74,1,2024-09-15
2208,PL1019-34,2,510,375,1,2024-09-17
2209,28S30WB-1,1,670,381,1,2024-09-17
2209,PL1019-34,2,443,365,1,2024-09-18
2210,28S30WB-1,1,1217,331,1,2024-09-17
2210,PL1019-34,2,560,56,1,2024-09-20
2211,---,1,1291,332,1,2024-09-01
2211,---,2,997,296,1,2024-09-02
2211,---,3,381,339,1,2024-09-03
2211,---,4,57,255,1,2024-09-04
2212,---,1,76,11,1,2024-09-01
2212,---,2,1489,323,1,2024-09-02
2212,---,3,357,462,1,2024-09-03
2212,---,4,308,302,1,2024-09-05
2213,---,1,503,486,1,2024-09-01
2213,---,2,878,474,1,2024-09-03
2213,---,3,1364,112,1,2024-09-06
2213,---,4,899,457,1,2024-09-07
2214,---,1,357,48,1,2024-09-01
2214,---,2,393,117,1,2024-09-03
2214,---,3,1162,252,1,2024-09-05
2214,---,4,1080,417,1,2024-09-06
2215,---,1,1074,106,1,2024-09-01
2215,---,2,1409,342,1,2024-09-02
2215,---,3,431,426,1,2024-09-04
2215,---,4,1495,334,1,2024-09-05
2216,---,1,110,5,1,2024-09-02
2216,---,2,131,400,1,2024-09-05
2216,---,3,544,91,1,2024-09-06
2216,---,4,400,202,1,2024-09-08
2217,---,1,574,81,1,2024-09-02
2217,---,2,473,128,1,2024-09-03
2217,---,3,773,188,1,2024-09-04
2217,---,4,1112,419,1,2024-09-05
2218,---,1,1340,323,1,2024-09-02
2218,---,2,1231,112,1,2024-09-03
2218,---,3,480,183,1,2024-09-06
2218,---,4,374,434,1,2024-09-07
2219,---,1,1317,483,1,2024-09-03
2219,---,2,1497,222,1,2024-09-06
2219,---,3,374,113,1,2024-09-08
2219,---,4,323,335,1,2024-09-09
2220,---,1,571,138,1,2024-09-03
2220,---,2,1066,367,1,2024-09-06
2220,---,3,1474,75,1,2024-09-08
2220,---,4,252,159,1,2024-09-11
2221,---,1,448,210,1,2024-09-04
2221,---,2,939,436,1,2024-09-05
2221,---,3,312,463,1,2024-09-08
2221,---,4,506,320,1,2024-09-10
2222,---,1,369,213,1,2024-09-06
2222,---,2,111,237,1,2024-09-07
2222,---,3,1009,10,1,2024-09-08
2222,---,4,947,8,1,2024-09-09
2223,---,1,1142,92,1,2024-09-06
2223,---,2,894,248,1,2024-09-07
2223,---,3,611,426,1,2024-09-08
2223,---,4,1319,417,1,2024-09-09
2224,---,1,1486,272,1,2024-09-07
2224,---,2,1206,202,1,2024-09-08
2224,---,3,1441,168,1,2024-09-09
2224,---,4,1239,430,1,2024-09-12
2225,---,1,894,234,1,2024-09-07
2225,---,2,1197,353,1,2024-09-08
2225,---,3,1151,26,1,2024-09-09
2225,---,4,806,26,1,2024-09-10
2226,---,1,859,287,1,2024-09-07
2226,---,2,942,423,1,2024-09-09
2226,---,3,516,46,1,2024-09-11
2226,---,4,1361,485,1,2024-09-14
2227,28S30WB-1,1,1131,190,1,2024-09-01
2227,PL1014-59,2,1485,212,1,2024-09-04
2228,28S30WB-1,1,965,198,1,2024-09-01
2228,PL1014-59,2,88,416,1,2024-09-02
2229,28S30WB-1,1,749,275,1,2024-09-01
2229,PL1014-59,2,406,4,1,2024-09-03
2230,28S30WB-1,1,399,288,1,2024-09-02
2230,PL1014-59,2,585,496,1,2024-09-03
2231,28S30WB-1,1,63,12,1,2024-09-04
2231,PL1014-59,2,1137,186,1,2024-09-05
2232,28S30WB-1,1,1027,339,1,2024-09-05
2232,PL1014-59,2,373,436,1,2024-09-07
2233,---,1,626,339,1,2024-09-01
2234,---,1,729,248,1,2024-09-02
2235,---,1,155,240,1,2024-09-03
2236,---,1,291,199,1,2024-09-03
2237,---,1,898,236,1,2024-09-03
2238,---,1,918,406,1,2024-09-03
2239,---,1,622,198,1,2024-09-03
2240,---,1,429,424,1,2024-09-04
2241,---,1,519,460,1,2024-09-06
2242,---,1,949,247,1,2024-09-07
2243,---,1,20,385,1,2024-09-07
2244,---,1,293,40,1,2024-09-08
2245,---,1,1314,222,1,2024-09-01
2245,---,2,625,170,1,2024-09-02
2245,---,3,1052,376,1,2024-09-03
2245,---,4,48,240,1,2024-09-04
2246,---,1,463,218,1,2024-09-03
2246,---,2,157,216,1,2024-09-06
2246,---,3,147,418,1,2024-09-07
2246,---,4,994,196,1,2024-09-09
2247,---,1,421,271,1,2024-09-03
2247,---,2,139,337,1,2024-09-04
2247,---,3,1276,61,1,2024-09-05
2247,---,4,94,52,1,2024-09-08
2248,---,1,910,339,1,2024-09-03
2248,---,2,330,98,1,2024-09-06
2248,---,3,946,497,1,2024-09-08
2248,---,4,219,369,1,2024-09-09
2249,---,1,405,48,1,2024-09-04
2249,---,2,761,72,1,2024-09-07
2249,---,3,941,207,1,2024-09-09
2249,---,4,532,201,1,2024-09-10
2250,---,1,398,48,1,2024-09-04
2250,---,2,205,240,1,2024-09-05
2250,---,3,971,324,1,2024-09-08
2250,---,4,841,12,1,2024-09-10
2251,---,1,217,152,1,2024-09-04
2251,---,2,961,186,1,2024-09-05
2251,---,3,271,107,1,2024-09-06
2251,---,4,631,469,1,2024-09-08
2252,PL1019-34,1,157,85,1,2024-09-01
2252,28S30WB-1,2,488,417,1,2024-09-04
2253,PL1019-34,1,182,441,1,2024-09-01
2253,28S30WB-1,2,721,236,1,2024-09-02
2254,PL1019-34,1,809,16,1,2024-09-01
2254,28S30WB-1,2,908,378,1,2024-09-03
2255,PL1019-34,1,1056,452,1,2024-09-03
2255,28S30WB-1,2,1127,16,1,2024-09-04
2256,PL1019-34,1,1481,197,1,2024-09-05
2256,28S30WB-1,2,1299,319,1,2024-09-06
2257,PL1019-34,1,261,439,1,2024-09-06
2257,28S30WB-1,2,253,371,1,2024-09-07
2258,PL1019-34,1,488,363,1,2024-09-06
2258,28S30WB-1,2,464,179,1,2024-09-09
2259,PL1019-34,1,1165,293,1,2024-09-06
2259,28S30WB-1,2,449,256,1,2024-09-08
2260,PL1019-34,1,696,267,1,2024-09-08
2260,28S30WB-1,2,662,223,1,2024-09-10
2261,PL1019-34,1,980,144,1,2024-09-08
2261,28S30WB-1,2,1284,335,1,2024-09-10
2262,PL1019-34,1,761,184,1,2024-09-08
2262,28S30WB-1,2,489,172,1,2024-09-11
2263,PL1019-34,1,130,473,1,2024-09-08
2263,28S30WB-1,2,593,94,1,2024-09-10
2264,PL1019-34,1,131,31,1,2024-09-09
2264,28S30WB-1,2,760,190,1,2024-09-10
2267,PL1019-34,1,1110,170,1,2024-09-01
2267,101 597,2,436,390,1,2024-09-02
2268,PL1019-34,1,1024,271,1,2024-09-03
2268,101 597,2,1461,217,1,2024-09-04
2269,PL1019-34,1,1218,106,1,2024-09-06
2269,101 597,2,291,247,1,2024-09-08
2270,PL1019-34,1,1004,438,1,2024-09-06
2270,101 597,2,1203,89,1,2024-09-08
2271,PL1019-34,1,1097,420,1,2024-09-06
2271,101 597,2,1434,253,1,2024-09-07
2272,PL1019-34,1,368,282,1,2024-09-07
2272,101 597,2,1074,301,1,2024-09-09
2273,PL1019-34,1,1145,469,1,2024-09-07
2273,101 597,2,283,50,1,2024-09-09
2274,PL1019-34,1,653,274,1,2024-09-10
2274,101 597,2,1472,174,1,2024-09-12
2275,PL1019-34,1,862,132,1,2024-09-12
2275,101 597,2,1196,163,1,2024-09-14
2276,PL1019-34,1,289,240,1,2024-09-13
2276,101 597,2,481,210,1,2024-09-14
2277,PL1019-34,1,463,406,1,2024-09-14
2277,101 597,2,1287,35,1,2024-09-17
2278,PL1019-34,1,512,34,1,2024-09-15
2278,101 597,2,622,89,1,2024-09-17
2279,PL1019-34,1,1022,138,1,2024-09-17
2279,101 597,2,707,207,1,2024-09-18
2280,PL1019-34,1,979,476,1,2024-09-17
2280,101 597,2,351,421,1,2024-09-19
2281,PL1019-34,1,859,418,1,2024-09-18
2281,101 597,2,479,457,1,2024-09-19
2282,PL1019-34,1,308,47,1,2024-09-18
2282,101 597,2,382,82,1,2024-09-19
2283,PL1019-34,1,1263,108,1,2024-09-18
2283,101 597,2,1304,246,1,2024-09-21
2284,PL1019-34,1,1062,475,1,2024-09-18
2284,101 597,2,282,426,1,2024-09-19
2313,---,1,1140,92,1,2024-08-29
2313,---,2,352,442,1,2024-08-30
2314,---,1,550,499,1,2024-08-29
2314,---,2,255,215,1,2024-08-30
2315,---,1,142,314,1,2024-08-30
2315,---,2,1209,429,1,2024-09-01
2316,---,1,787,395,1,2024-08-30
2316,---,2,607,25,1,2024-09-01
2317,---,1,1393,454,1,2024-08-31
2317,---,2,756,165,1,2024-09-03
2318,---,1,136,457,1,2024-08-31
2318,---,2,1309,453,1,2024-09-01
2319,---,1,270,132,1,2024-09-01
2319,---,2,295,254,1,2024-09-04
2320,---,1,455,158,1,2024-09-01
2320,---,2,871,426,1,2024-09-05
2321,---,1,1430,492,1,2024-09-01
2321,---,2,845,336,1,2024-09-03
2322,---,1,823,402,1,2024-09-03
2322,---,2,949,283,1,2024-09-06
2323,---,1,213,162,1,2024-09-05
2323,---,2,1349,378,1,2024-09-07
2324,---,1,979,428,1,2024-09-05
2324,---,2,432,318,1,2024-09-07
2325,---,1,999,380,1,2024-09-06
2325,---,2,508,358,1,2024-09-07
2326,---,1,1283,117,1,2024-09-07
2326,---,2,359,326,1,2024-09-08
2327,PL1014-59,1,54,391,1,2024-08-27
2327,819059,2,608,477,1,2024-08-29
2327,816733,3,508,230,1,2024-08-31
2328,PL1014-59,1,540,346,1,2024-08-28
2328,819059,2,43,358,1,2024-08-31
2328,816733,3,756,471,1,2024-09-01
2329,PL1014-59,1,1071,137,1,2024-08-29
2329,819059,2,1493,136,1,2024-08-30
2329,816733,3,558,416,1,2024-08-31
2330,PL1014-59,1,450,187,1,2024-08-31
2330,819059,2,390,386,1,2024-09-01
2330,816733,3,1176,245,1,2024-09-04
2331,PL1014-59,1,276,18,1,2024-08-31
2331,819059,2,441,216,1,2024-09-02
2331,816733,3,198,421,1,2024-09-06
2332,PL1014-59,1,1105,353,1,2024-08-31
2332,819059,2,1254,98,1,2024-09-01
2332,816733,3,41,455,1,2024-09-04
2333,PL1014-59,1,821,385,1,2024-08-31
2333,819059,2,225,369,1,2024-09-03
2333,816733,3,358,240,1,2024-09-07
2334,PL1014-59,1,614,398,1,2024-09-01
2334,819059,2,692,121,1,2024-09-03
2334,816733,3,1032,328,1,2024-09-06
2335,PL1014-59,1,352,50,1,2024-09-03
2335,819059,2,353,478,1,2024-09-06
2335,816733,3,1391,48,1,2024-09-08
2336,PL1014-59,1,77,111,1,2024-09-03
2336,819059,2,705,450,1,2024-09-07
2336,816733,3,33,52,1,2024-09-08
2337,PL1014-59,1,869,10,1,2024-09-04
2337,819059,2,1455,318,1,2024-09-05
2337,816733,3,457,162,1,2024-09-08
2338,PL1014-59,1,671,138,1,2024-09-04
2338,819059,2,1029,218,1,2024-09-06
2338,816733,3,33,393,1,2024-09-09
2339,PL1014-59,1,1031,204,1,2024-09-06
2339,819059,2,1286,278,1,2024-09-07
2339,816733,3,813,262,1,2024-09-11
2340,PL1014-59,1,361,69,1,2024-09-06
2340,819059,2,1201,396,1,2024-09-08
2340,816733,3,1438,70,1,2024-09-09
2341,PL1014-59,1,687,255,1,2024-09-06
2341,819059,2,472,12,1,2024-09-07
2341,816733,3,1158,327,1,2024-09-08
2342,PL1014-59,1,501,243,1,2024-09-08
2342,819059,2,859,22,1,2024-09-12
2342,816733,3,1023,270,1,2024-09-13
2343,PL1014-59,1,1490,76,1,2024-09-10
2343,819059,2,320,371,1,2024-09-14
2343,816733,3,426,164,1,2024-09-17
2344,PL1014-59,1,1236,38,1,2024-09-11
2344,819059,2,19,311,1,2024-09-12
2344,816733,3,1263,381,1,2024-09-14
2345,PL1014-59,1,1165,1,1,2024-09-11
2345,819059,2,740,379,1,2024-09-15
2345,816733,3,542,402,1,2024-09-17
2346,PL1014-59,1,365,267,1,2024-09-11
2346,819059,2,1049,382,1,2024-09-13
2346,816733,3,1488,160,1,2024-09-14
2347,PL1014-59,1,1321,456,1,2024-09-11
2347,819059,2,68,86,1,2024-09-14
2347,816733,3,1345,29,1,2024-09-15
2348,PL1014-59,1,1487,414,1,2024-09-11
2348,819059,2,186,331,1,2024-09-13
2348,816733,3,889,138,1,2024-09-14
2349,PL1014-59,1,571,102,1,2024-09-13
2349,819059,2,1446,214,1,2024-09-17
2349,816733,3,174,201,1,2024-09-19
2350,PL1019-34,1,148,389,1,2024-08-27
2350,DE4488-3LV,2,361,129,1,2024-08-29
2351,PL1019-34,1,736,103,1,2024-08-27
2351,DE4488-3LV,2,205,498,1,2024-08-28
2352,PL1019-34,1,744,498,1,2024-08-29
2352,DE4488-3LV,2,1465,344,1,2024-08-30
2353,PL1019-34,1,164,43,1,2024-08-30
2353,DE4488-3LV,2,1049,20,1,2024-08-31
2354,PL1019-34,1,158,186,1,2024-09-01
2354,DE4488-3LV,2,315,341,1,2024-09-02
2355,PL1019-34,1,330,277,1,2024-09-01
2355,DE4488-3LV,2,1308,415,1,2024-09-03
2356,PL1019-34,1,555,13,1,2024-09-03
2356,DE4488-3LV,2,968,75,1,2024-09-05
2357,PL1019-34,1,1338,257,1,2024-09-05
2357,DE4488-3LV,2,1208,190,1,2024-09-08
2358,PL1019-34,1,375,356,1,2024-09-05
2358,DE4488-3LV,2,357,410,1,2024-09-08
2359,PL1019-34,1,853,224,1,2024-09-06
2359,DE4488-3LV,2,827,206,1,2024-09-08
2360,PL1019-34,1,1385,129,1,2024-09-06
2360,DE4488-3LV,2,602,63,1,2024-09-09
2361,PL1019-34,1,470,368,1,2024-09-06
2361,DE4488-3LV,2,271,65,1,2024-09-09
2362,PL1019-34,1,1274,63,1,2024-09-06
2362,DE4488-3LV,2,1297,5,1,2024-09-07
2363,PL1019-34,1,781,364,1,2024-09-06
2363,DE4488-3LV,2,714,56,1,2024-09-07
2364,PL1019-34,1,273,59,1,2024-09-06
2364,DE4488-3LV,2,1031,494,1,2024-09-07
2365,PL1019-34,1,1182,37,1,2024-09-06
2365,DE4488-3LV,2,176,171,1,2024-09-08
2366,PL1019-34,1,518,51,1,2024-09-06
2366,DE4488-3LV,2,693,337,1,2024-09-08
2367,PL1019-34,1,1056,230,1,2024-09-08
2367,DE4488-3LV,2,611,106,1,2024-09-09
2368,PL1019-34,1,156,119,1,2024-09-09
2368,DE4488-3LV,2,650,222,1,2024-09-10
2369,PL1019-34,1,1314,291,1,2024-09-09
2369,DE4488-3LV,2,1289,221,1,2024-09-13
2370,PL1019-34,1,1496,36,1,2024-08-27
2370,816361,2,784,111,1,2024-08-28
2371,PL1019-34,1,1118,464,1,2024-08-27
2371,816361,2,1463,448,1,2024-08-29
2372,PL1019-34,1,1156,111,1,2024-08-30
2372,816361,2,338,294,1,2024-09-02
2373,PL1019-34,1,1363,458,1,2024-08-30
2373,816361,2,380,121,1,2024-08-31
2374,PL1019-34,1,1283,83,1,2024-08-30
2374,816361,2,37,225,1,2024-08-31
2375,PL1019-34,1,187,148,1,2024-09-02
2375,816361,2,1218,240,1,2024-09-03
2376,PL1019-34,1,704,310,1,2024-09-03
2376,816361,2,1098,164,1,2024-09-05
2377,PL1019-34,1,837,150,1,2024-09-05
2377,816361,2,1045,42,1,2024-09-07
2378,PL1019-34,1,245,361,1,2024-09-06
2378,816361,2,956,475,1,2024-09-08
2379,PL1019-34,1,620,148,1,2024-09-06
2379,816361,2,731,129,1,2024-09-08
2380,PL1019-34,1,407,473,1,2024-09-06
2380,816361,2,533,373,1,2024-09-08
2381,PL1019-34,1,920,344,1,2024-09-07
2381,816361,2,47,490,1,2024-09-11
2382,PL1019-34,1,757,212,1,2024-09-09
2382,816361,2,512,77,1,2024-09-10
2383,PL1019-34,1,656,341,1,2024-09-10
2383,816361,2,696,199,1,2024-09-11
2384,PL1019-34,1,285,217,1,2024-08-27
2384,DE4488-3LV,2,288,156,1,2024-08-30
2385,PL1019-34,1,13,151,1,2024-08-28
2385,DE4488-3LV,2,758,10,1,2024-08-30
2386,PL1019-34,1,241,321,1,2024-08-29
2386,DE4488-3LV,2,59,462,1,2024-08-31
2387,PL1019-34,1,724,484,1,2024-08-31
2387,DE4488-3LV,2,664,26,1,2024-09-03
2388,PL1019-34,1,1252,377,1,2024-09-02
2388,DE4488-3LV,2,1149,193,1,2024-09-03
2389,PL1019-34,1,793,137,1,2024-09-02
2389,DE4488-3LV,2,1374,224,1,2024-09-03
2390,PL1019-34,1,389,138,1,2024-09-02
2390,DE4488-3LV,2,1139,7,1,2024-09-04
2391,PL1019-34,1,429,247,1,2024-09-03
2391,DE4488-3LV,2,988,344,1,2024-09-04
2392,PL1019-34,1,214,117,1,2024-09-04
2392,DE4488-3LV,2,166,443,1,2024-09-05
2393,PL1019-34,1,993,191,1,2024-09-04
