id,order_code,product_name,factory_code,order_qt,order_date,comments,order_status
1566,BUF23913655,"0,14x913x766 USK A08",BUF,25000.0,05.04.2023,,0
1567,BUF23877656,"0,18x877x1066 W/G",BUF,6000.0,05.04.2023,,0
1568,BIL23896657,"0,18x896x795 BLANK",BIL,30000.0,05.04.2023,,0
1569,BIL23896658,"0,18x896x795 BLANK",BIL,30000.0,06.04.2023,,0
1570,BIL23896659,"0,18x896x795 BLANK",BIL,33000.0,06.04.2023,,0
1571,BUF23975660,"0,14x975x925 G/C USK",BUF,20000.0,06.04.2023,,0
1572,ZNO23153661,OT153-ELQ1554A0A USK,ZNO,25000.0,10.04.2023,,0
1573,BIL23860662,"0,18x860x873  BLANK",BIL,25000.0,10.04.2023,,0
1574,BUF23975663,"0,14x975x925 W/K USK",BUF,15000.0,10.04.2023,,0
1575,BUF23838664,"0,17x838x942 ALU/С",BUF,20000.0,10.04.2023,,0
1576,BUF23838665,"0,17x838x942 ALU/С",BUF,25000.0,10.04.2023,,0
1577,BIL23896666,"0,18x896x795 BLANK",BIL,30000.0,11.04.2023,,0
1578,BUF23070667,OT070-ELQ7013A9A ,BUF,20000.0,11.04.2023,,0
1579,BIL23895668,"0,19x895x907 USK BLANK",BIL,45000.0,11.04.2023,,0
1580,BUF23096669,OT96 Alu/C HBI auto,BUF,35000.0,12.04.2023,,0
1581,VIL23062670,OT62-ELQ6216A2A ver2,VIL,20000.0,12.04.2023,,0
1582,VIL23062671,OT62-ELQ6216A2A ver2,VIL,20000.0,12.04.2023,,0
1583,BIL23860672,"0,18x860x873  BLANK",BIL,25000.0,12.04.2023,,0
1584,BIL23860673,"0,18x860x873  BLANK",BIL,20000.0,12.04.2023,,0
1585,UTS23920674,"0,16x920x778 W/G ",UTS,1600.0,12.04.2023,,0
1586,UTS23922675,"0,17x922x868 W/G",UTS,1957.0,12.04.2023,,0
1587,UTS23954676,"0,17x954x848 W/G",UTS,2142.0,12.04.2023,,0
1588,UTS23959677,"0,17x959x901 W/G",UTS,875.0,12.04.2023,,0
1589,UTS23838678,"0,17x838x942 W/G",UTS,2633.0,12.04.2023,,0
1590,UTS23840679,"0,17x840x942 W/G ",UTS,310.0,12.04.2023,,0
1591,UTS23860680,"0,17х860х795  W/G ",UTS,420.0,12.04.2023,,0
1592,UTS23860681,"0,18x860x942 W/G ",UTS,755.0,12.04.2023,,0
1593,UTS23896682,"0,17x896x795 W/G",UTS,813.0,12.04.2023,,0
1594,UTS23896683,"0,18x896x795 W/G",UTS,5647.0,12.04.2023,,0
1595,UTS23918684,"0,14x918x925 W/G",UTS,526.0,12.04.2023,,0
1596,UTS23950685,"0,14х950х925  W/G ",UTS,262.0,12.04.2023,,0
1597,UTS23975686,"0,14x975x925 W/G",UTS,1294.0,12.04.2023,,0
1598,ZNO23153687,OT153-20EB05 TEST,ZNO,1000.0,13.04.2023,,0
1599,BIL23896688,"0,18x896x795 BLANK",BIL,10000.0,13.04.2023,,0
1600,BIL23896689,"0,18x896x795 USK BLANK",BIL,19000.0,13.04.2023,,0
1601,BIL23896690,"0,17x896x795 BLANK",BIL,10000.0,14.04.2023,,0
1602,BUF23838691,"0,17x838x942 ALU/С",BUF,40000.0,18.04.2023,,0
1603,BUF23838692,"0,17x838x942 ALU/С",BUF,40000.0,18.04.2023,,0
1604,BUF23070693,OT070-ELQ7013A9A ,BUF,35000.0,18.04.2023,,0
1605,BUF23913694,"0,14x913x766 USK A08",BUF,35000.0,18.04.2023,,0
1606,BIL23913695,"0,14x913x766 USK BLANK",BIL,12000.0,19.04.2023,,0
1607,VIL23062696,OT62-ELQ6216A2A ver2,VIL,20000.0,19.04.2023,,0
1608,VIL23062697,OT62-ELQ6216A2A ver2,VIL,20000.0,19.04.2023,,0
1609,BIL23908698,"0,20x908x1112 RAS BLANK",BIL,10000.0,19.04.2023,,0
1610,BIL23838699,"0,17x838x942 BLANK",BIL,25000.0,19.04.2023,,0
1611,BUF23975700,"0,15x975x925 G/C USK",BUF,28000.0,20.04.2023,,0
1612,BUF23975701,"0,14x975x925 W/K USK",BUF,18000.0,20.04.2023,,0
1613,BUF23918702,"0,14x918x925 USK G/C",BUF,22000.0,20.04.2023,,0
1614,BIL23896703,"0,18x896x795 USK BLANK",BIL,40000.0,24.04.2024,,0
1615,BUF23942704,"0,16x942x790 ALU/С",BUF,30000.0,24.04.2024,,0
1616,BUF23942705,"0,16x942x790 ALU/С",BUF,30000.0,24.04.2024,,0
1617,DEV23922706,OT070-ELQ7033A2A  TH580,DEV,12000.0,24.04.2024,,0
1618,BUF23913707,"0,14x913x766 USK A08",BUF,20000.0,24.04.2024,,0
1619,BUF23922708,OT070-ELQ7013A9A TH550,BUF,7000.0,24.04.2024,,0
1620,BUF23942709,"0,16x942x790 ALU/С",BUF,20000.0,24.04.2024,,0
1621,BIL23860710,"0,18x860x873  BLANK",BIL,30000.0,24.04.2024,,0
1622,BIL23860711,"0,18x860x873  BLANK",BIL,20000.0,24.04.2024,,0
1623,BIL23896712,"0,17x896x795 BLANK",BIL,30000.0,26.04.2024,,0
1624,BIL23896713,"0,17x896x795 BLANK",BIL,30000.0,26.04.2024,,0
1625,BIL23896714,"0,17x896x795 BLANK",BIL,20000.0,26.04.2024,,0
1626,BIL23895715,"0,19x895x907 BLANK",BIL,35000.0,26.04.2024,,0
1627,BUF23913716,"0,14x913x766 USK 21E",BUF,25000.0,26.04.2023,,0
1628,DEV23070717,OT070-ELQ7033A2A  TH580,DEV,20000.0,02.05.2023,,0
1629,BUF23942718,"0,16x942x790 ALU/С",BUF,20000.0,02.05.2023,,0
1630,BUF23920719,"0,16x920x778 Alu/C",BUF,40000.0,02.05.2023,,0
1631,BIL23896720,"0,18x896x795 USK BLANK",BIL,30000.0,02.05.2023,,0
1632,BIL23920721,"0,16x920x778 BLANK",BIL,12000.0,02.05.2023,,0
1633,VIL23062722,OT62-ELQ6216A2A  BAO ,VIL,25000.0,15.05.2023,,0
1634,VAJ23062723,OT62-ELQ6215A5A HBI 21E,VAJ,18000.0,15.05.2023,,0
1635,ZNO23153724,OT153-ELQ1554A0A USK,ZNO,20000.0,15.05.2023,,0
1636,VAJ23153725,OT153-ELQ1554A0A,VAJ,10000.0,15.05.2023,,0
1637,DEV23070726,OT070-ELQ7033A2A  TH580,DEV,20000.0,15.05.2023,,0
1638,VAJ23096727,OT96-15VK05 HBIS,VAJ,20000.0,16.05.2023,НЕ БІЛЬШЕ!,0
1639,VAJ23096728,OT96-15VK05 HBIS,VAJ,21000.0,16.05.2023,,0
1640,BIL23808729,"0,20x808x908 HBI BLANK",BIL,4000.0,16.05.2023,,0
1641,BIL23808730,"0,18x808x908 HBI BLANK",BIL,6000.0,16.05.2023,,0
1642,DEV23099731,OT99-ELQ9999A0A ARP RAS,DEV,16000.0,16.05.2023,,0
1643,BIL23099732,"OT99-921XQ 0,20 ALU/G",BIL,35000.0,16.05.2023,,0
1644,BUF23942733,"0,16x942x790 ALU/С",BUF,27000.0,17.05.2023,,0
1645,BUF23942734,"0,16x942x790 ALU/С USK",BUF,21000.0,17.05.2023,,0
1646,BUF23913735,"0,14x913x766 USK A08",BUF,40000.0,17.05.2023,,0
1647,BIL23860736,"0,18x860x873 USK BLANK",BIL,30000.0,17.05.2023,,0
1648,BIL23860737,"0,18x860x873 HBI BLANK",BIL,17000.0,18.05.2023,,0
1649,BUF23920738,"0,16x920x778 Alu/C",BUF,20000.0,18.05.2023,,0
1650,BIL23895739,"0,19x895x907 BLANK",BIL,35000.0,18.05.2023,,0
1651,VAJ23096740,OT096-21EK05,VAJ,16000.0,19.05.2023,,0
1652,BUF23096741,OT96 Alu/C HBI auto,BUF,18000.0,19.05.2023,,0
1653,VAJ23153742,OT153-ELQ1554A0A,VAJ,25000.0,22.05.2023,,0
1654,DEV23070743,OT070-ELQ7022A6A 28/28 USK ,DEV,23000.0,22.05.2023,,0
1655,DEV23070744,OT070-ELQ7033A2A  TH580 USK,DEV,13000.0,22.05.2023,,0
1656,BUF23975745,"0,14x975x925 G/C",BUF,6000.0,22.05.2023,,0
1657,BUF23975746,"0,14x975x925 G/C USK",BUF,30000.0,22.05.2023,,0
1658,BUF23838747,"0,17x838x942 ALU/С",BUF,30000.0,22.05.2023,,0
1659,ZNO23153748,OT153-ELQ1554A0A BAO,ZNO,5400.0,22.05.2023,,0
1660,BUF23838749,"0,17x838x942 TH435 ALU/С",BUF,200.0,23.05.2023,BUF 954,0
1661,MOE23062750,OT62-ELQ6215A5A HBI 21E,MOE,1500.0,23.05.2023,,0
1662,VIL23062751,OT62-ELQ6216A2A ver2,VIL,20000.0,23.05.2023,,0
1663,VIL23062752,OT62-ELQ6216A2A ver2,VIL,20000.0,23.05.2023,,0
1664,BUF23838753,"0,17x838x942 ALU/С",BUF,20000.0,23.05.2023,,0
1665,VIL23062754,OT062-ELQ6216A3A USK,VIL,10000.0,24.05.2023,,0
1666,DEV23070755,OT070-ELQ7033A2A  BAO,DEV,25000.0,24.05.2023,,0
1667,BIL23922756,"0,17x922x868 HBI TH550 BLANK",BIL,18000.0,24.05.2023,,0
1668,BUF23975757,"0,15x975x925 G/C USK",BUF,7000.0,25.05.2023,,0
1669,BUF23975758,"0,14x975x925 W/K USK",BUF,7000.0,25.05.2023,,0
1670,BIL23896759,"0,17x896x795 BLANK",BIL,35000.0,25.05.2023,,0
1671,BIL23896760,"0,17x896x795 BLANK",BIL,30000.0,25.05.2023,,0
1672,BUF23942761,"0,16x942x790 ALU/С",BUF,10000.0,25.05.2023,,0
1673,BUF23942762,"0,16x942x790 ALU/С USK",BUF,32000.0,25.05.2023,,0
1674,BUF23096763,OT96 Alu/C HBI auto,BUF,20000.0,29.05.2023,,0
1675,VAJ23096764,OT96-15VK05 HBIS,VAJ,20000.0,29.05.2023,,0
1676,VAJ23153765,OT153-ELQ1554A0A BAO,VAJ,31000.0,29.05.2023,,0
1677,BIL23896766,"0,17x896x795 BLANK",BIL,30000.0,29.05.2023,,0
1678,BIL23896767,"0,18x896x795 BAO BLANK",BIL,5000.0,30.05.2023,,0
1679,ZNO23070768,OT070-ELQ7013A11A BAO,ZNO,5000.0,30.05.2023,,0
1680,DEV23070769,OT070-ELQ7033A2A  BAO,DEV,25000.0,30.05.2023,,0
1681,BIL23896770,"0,18x896x795 USK BLANK",BIL,37000.0,30.05.2023,,0
1682,BIL23896771,"0,18x896x795 BLANK",BIL,14000.0,30.05.2023,,0
1683,BIL23895772,"0,19x895x907 BAO BLANK",BIL,40000.0,31.05.2023,,0
1684,BIL23860773,"0,18x860x873 BAO BLANK",BIL,25000.0,31.05.2023,,0
1685,BIL23860774,"0,18x860x873 BAO BLANK",BIL,25000.0,31.05.2023,,0
1686,BIL23920775,"0,16x920x778 BLANK",BIL,24000.0,01.06.2023,,0
1687,BUF23920776,"0,16x920x778 Alu/C",BUF,18000.0,01.06.2023,,0
1688,BUF23942777,"0,16x942x790 ALU/С",BUF,40000.0,01.06.2023,,0
1689,BUF23942778,"0,16x942x790 ALU/С",BUF,40000.0,06.06.2023,,0
1690,BUF23913779,"0,14x913x766 USK 21E",BUF,9000.0,06.06.2023,,0
1691,DEV23070780,OT070-ELQ7022A5A 21Е HBI,DEV,15000.0,06.06.2023,,0
1692,ZNO23070781,OT070-ELQ7013A9A ,ZNO,25000.0,06.06.2023,,0
1693,ZNO23153782,OT153-ELQ1554A0A BAO,ZNO,21000.0,06.06.2023,,0
1694,DEV23099783,OT99-21EK05 203XQ,DEV,4500.0,07.06.2023,,0
1695,BIL23099784,"OT99-A75B05 USK 2,8/2,8",BIL,25000.0,07.06.2023,,0
1696,DEV23099785,OT99-ELQ9999A0A ARP RAS,DEV,8000.0,07.06.2023,,0
1697,DEV23099786,OT99-ELQ9991A0A ARP,DEV,10000.0,07.06.2023,,0
1698,WEI23153787,OT153-ELQ1542A3A USK,WEI,4000.0,07.06.2023,,0
1699,BIL23896788,"0,17x896x795 BLANK USK",BIL,30000.0,07.06.2023,,0
1700,BIL23896789,"0,17x896x795 BAO BLANK",BIL,8000.0,08.06.2023,,0
1701,BIL23896790,"0,18x896x795 BAO BLANK",BIL,40000.0,08.06.2023,,0
1702,VIL23062791,OT62-ELQ6216A2A ver2,VIL,20000.0,08.06.2023,,0
1703,VIL23062792,OT62-ELQ6216A2A ver2,VIL,20000.0,08.06.2023,,0
1704,BUF23942793,"0,16x942x790 ALU/С",BUF,20000.0,08.06.2023,,0
1705,BIL23920794,"0,16x920x778 BLANK",BIL,10000.0,08.06.2023,,0
1706,VAJ23096796,OT96-15VK05 HBIS,VAJ,20000.0,09.06.2023,,0
1707,VAJ23062795,OT062-20EK05 HBI,VAJ,3000.0,09.06.2023,,0
1708,BUF23096796,OT96 Alu/C HBI auto,BUF,20000.0,12.06.2023,,0
1709,VAJ23096797,OT096-21EK05,VAJ,28000.0,12.06.2023,,0
1710,BIL23896798,"0,17x896x795 BLANK USK",BIL,40000.0,12.06.2023,,0
1711,BIL23896799,"0,17x896x795 BAO BLANK",BIL,25000.0,12.06.2023,,0
1712,BIL23896800,"0,18x896x795 BAO BLANK",BIL,25000.0,12.06.2023,,0
1713,BUF23838801,"0,17x838x942 ALU/С BAO",BUF,6000.0,13.06.2023,,0
1714,VAJ23153802,OT153-ELQ1554A0A USK,VAJ,30000.0,13.06.2023,,0
1715,DEV23070803,OT070-ELQ7033A2A  TH580,DEV,30000.0,13.06.2023,,0
1716,BIL23922804,"0,17x922x868 HBI TH550 BLANK",BIL,10000.0,13.06.2023,,0
1717,UTS23913805,"0,14x913x766 -/G ",UTS,8086.0,13.06.2023,,0
1718,VIL23062806,OT62-ELQ6216A2A ver2,VIL,25000.0,14.06.2023,,0
1719,BIL23913807,"0,14x913x766 USK BLANK",BIL,15000.0,14.06.2023,,0
1720,BUF23913808,"0,14x913x766 USK A08",BUF,10000.0,14.06.2023,,0
1721,BIL23860809,"0,18x860x873 USK BLANK",BIL,25000.0,14.06.2023,,0
1722,BIL23860810,"0,18x860x873 USK BLANK",BIL,25000.0,14.06.2023,,0
1723,BIL23895811,"0,19x895x907 USK BLANK",BIL,30000.0,14.06.2023,,0
1724,BIL23895812,"0,19x895x907 USK BLANK",BIL,20000.0,15.06.2023,,0
1725,UTS23922813,"0,17x922x868 W/G",UTS,2391.0,15.06.2023,,0
1726,UTS23942814,"0,16x942x790 W/G RAS",UTS,687.0,15.06.2023,,0
1727,UTS23954815,"0,17x954x848 W/G",UTS,2019.0,15.06.2023,,0
1728,UTS23838816,"0,17x838x942 W/G",UTS,2050.0,15.06.2023,,0
1729,UTS23896817,"0,17x896x795 W/G",UTS,1647.0,15.06.2023,,0
1730,UTS23896818,"0,18x896x795 W/G",UTS,1226.0,15.06.2023,,0
1731,UTS23975819,"0,14x975x925 W/G",UTS,4177.0,15.06.2023,,0
1732,UTS23860820,"0,18x860x942 W/G ",UTS,3000.0,15.06.2023,,0
1733,BUF23913821,"0,14x913x766 USK 21E",BUF,26000.0,03.07.2023,,0
1734,BUF23913822,"0,14x913x766 USK A08",BUF,27000.0,03.07.2023,,0
1735,VIL23062823,OT062-ELQ6216A3A USK,VIL,13000.0,03.07.2023,,0
1736,ZNO23153824,OT153-ELQ1554A0A USK,ZNO,30000.0,03.07.2023,,0
1737,BIL23950825,"0,27x950x780 USK BLANK",BIL,3500.0,04.07.2023,,0
1738,BUF23975826,"0,14x975x925 G/C USK",BUF,12000.0,04.07.2023,,0
1739,BIL23896827,"0,18x896x795 USK BLANK",BIL,30000.0,04.07.2023,,0
1740,BIL23896828,"0,18x896x795 USK BLANK",BIL,40000.0,04.07.2023,,0
1741,BIL23896829,"0,18x896x795 BLANK",BIL,40000.0,05.07.2023,,0
1742,BUF23913830,"0,14x913x766 USK 21E",BUF,27000.0,05.07.2023,,0
1743,BIL23896831,"0,18x896x795 BLANK",BIL,20000.0,05.07.2023,,0
1744,BIL23896832,"0,18x896x795 BAO BLANK",BIL,20000.0,05.07.2023,,0
1745,BUF23913833,"0,14x913x766 USK A08",BUF,12000.0,05.07.2023,,0
1746,BUF23070834,OT070-ELQ7013A9A ,BUF,30000.0,06.07.2023,,0
1747,BIL23920835,"0,16x920x778 RAS BLANK",BIL,30000.0,06.07.2023,,0
1748,BIL23895836,"0,19x895x907 USK BLANK",BIL,30000.0,06.07.2023,,0
1749,BIL23860837,"0,18x860x873 USK BLANK",BIL,37000.0,07.07.2023,,0
1750,BUF23096838,OT96 Alu/C BAO auto,BUF,6000.0,10.07.2023,*****,0
1751,VAJ23096839,OT96 Alu/G BAO auto,VAJ,5000.0,10.07.2023,,0
1752,BUF23096840,OT96 Alu/C BAO auto,BUF,20000.0,10.07.2023,,0
1753,BIL23808841,"0,20x808x908 BAO BLANK",BIL,10000.0,10.07.2023,,0
1754,BUF23942842,"0,16x942x790 ALU/С",BUF,30000.0,10.07.2023,,0
1755,BUF23942843,"0,16x942x790 ALU/С",BUF,40000.0,10.07.2023,,0
1756,WEI23153844,OT153-ELQ1542A3A USK,WEI,11637.0,11.07.2023,,0
1757,BUF23942845,"0,16x942x790 ALU/С",BUF,20000.0,11.07.2023,,0
1758,ZNO23153846,OT153-ELQ1554A0A,ZNO,12500.0,11.07.2023,22т,0
1759,VAJ23153847,OT153-ELQ1554A0A BAO,VAJ,17000.0,11.07.2023,30т,0
1760,VAJ23153848,OT153-ELQ1554A0A,VAJ,16000.0,12.07.2023,,0
1761,BIL23896849,"0,17x896x795 BLANK USK",BIL,40000.0,12.07.2023,,0
1762,BIL23896850,"0,17x896x795 BLANK USK",BIL,40000.0,12.07.2023,,0
1763,BUF23942851,"0,16x942x790 ALU/С",BUF,40000.0,13.07.2023,,0
1764,BIL23896852,"0,18x896x795 BLANK",BIL,30000.0,13.07.2023,,0
1765,BIL23896853,"0,18x896x795 BLANK",BIL,30000.0,13.07.2023,,0
1766,BIL23896854,"0,17x896x795 BLANK USK",BIL,30000.0,13.07.2023,,0
1767,BIL23922855,"0,17x922x868 BAO BLANK",BIL,20000.0,14.07.2023,калібровка 954,0
1768,BIL23896856,"0,18x896x795 BAO BLANK",BIL,40000.0,14.07.2023,,0
1769,BIL23896857,"0,18x896x795 BAO BLANK",BIL,40000.0,14.07.2023,,0
1770,BIL23896858,"0,18x896x795 BAO BLANK",BIL,40000.0,14.07.2023,,0
1771,BIL23896859,"0,18x896x795 BAO BLANK",BIL,40000.0,14.07.2023,,0
1772,BIL23896860,"0,18x896x795 BAO BLANK",BIL,40000.0,14.07.2023,,0
1773,BIL23895861,"0,19x895x907 USK BLANK",BIL,50000.0,14.07.2023,,0
1774,BIL23895862,"0,19x895x907 USK BLANK",BIL,50000.0,14.07.2023,,0
1775,BIL23860863,"0,18x860x873 USK BLANK",BIL,50000.0,14.07.2023,,0
1776,BIL23860864,"0,18x860x873 USK BLANK",BIL,50000.0,14.07.2023,,0
1777,WEI23153865,OT153-ELQ1542A3A HBI,WEI,5000.0,19.07.2023,Листи взяти з VAJ23153848,0
1778,BIL23896866,"0,17x896x795 BLANK USK",BIL,60000.0,24.07.2023,,0
1779,BIL23896867,"0,17x896x795 BAO BLANK",BIL,40000.0,24.07.2023,,0
1780,BIL23896868,"0,19x895x907 BAO BLANK",BIL,35000.0,24.07.2023,,0
1781,BUF23838869,"0,17x838x942 ALU/С",BUF,50000.0,24.07.2023,,0
1782,BUF23838870,"0,17x838x942 ALU/С",BUF,30000.0,31.07.2023,,0
1783,MOE23062871,OT062-ELQ6216A3A USK,MOE,9000.0,31.07.2023,,0
1784,VIL23062872,OT62-ELQ6216A2A ver2,VIL,30000.0,31.07.2023,,0
1785,BUF23913873,"0,14x913x766 USK 21E",BUF,30000.0,31.07.2023,або більше,0
1786,BUF23913874,"0,14x913x766 USK A08",BUF,13000.0,31.07.2023,,0
1787,BIL23913875,"0,14x913x766 USK BLANK",BIL,18000.0,31.07.2023,,0
1788,BUF23070876***,OT070-ELQ7013A9A  BAO,BUF,5000.0,01.08.2023,test,0
1789,BUF23070877,OT070-ELQ7013A9A  BAO,BUF,12000.0,01.08.2023,,0
1790,BUF23070878,OT070-ELQ7013A4A,BUF,18000.0,01.08.2023,,0
1791,BIL23896879,"0,18x896x795 BLANK",BIL,20000.0,01.08.2023,,0
1792,BIL23896880,"0,17x896x795 BAO BLANK",BIL,30000.0,01.08.2023,,0
1793,BUF23096881,OT96 Alu/C BAO auto,BUF,26000.0,02.08.2023,,0
1794,VAJ23153882,OT153-ELQ1554A0A USK,VAJ,15000.0,02.08.2023,,0
1795,WEI23153883,OT153-ELQ1542A3A BAO,WEI,25000.0,02.08.2023,,0
1796,DEV23070884,OT070-ELQ7022A5A HBI TH550,DEV,6000.0,03.08.2023,,0
1797,BUF23070885,OT070-ELQ7013A4A,BUF,25000.0,03.08.2023,,0
1798,ZNO23070886,OT070-ELQ7013A11A BAO,ZNO,3000.0,03.08.2023,,0
1799,DEV23070887,OT070-ELQ7033A2A  BAO,DEV,6000.0,03.08.2023,,0
1800,BIL23959888,"0,17x959x901 USK BLANK",BIL,25000.0,03.08.2023,,0
1801,BIL23959889,"0,17x959x901 BLANK",BIL,25000.0,03.08.2023,,0
1802,BUF23096890,OT96 Alu/C BAO auto,BUF,24000.0,04.08.2023,,0
1803,BIL23808891,"0,18x808x908 HBI BLANK",BIL,16000.0,04.08.2023,,0
1804,BUF23838892,"0,17x838x942 USK ALU/С",BUF,25000.0,07.08.2023,,0
1805,BUF23918893,"0,14x918x925 USK BLANK",BUF,16000.0,07.08.2023,,0
1806,BIL23920895,"0,16x920x778 RAS BLANK",BIL,35000.0,07.08.2023,,0
1807,DEV23099896,OT99-ELQ9999A0A ARP,DEV,15000.0,07.08.2023,19t,0
1808,BIL23099897,"OT99-921XQ 0,20 ALU/G 36608",BIL,20000.0,07.08.2023,,0
1809,BUF23096898,OT96 Alu/C BAO auto,BUF,20000.0,08.08.2023,,0
1810,BUF23096899,OT96 Alu/C BAO auto,BUF,20000.0,08.08.2023,,0
1811,BIL23896900,"0,18x896x795 BAO W/С",BIL,30000.0,08.08.2023,,0
1812,BIL23896901,"0,18x896x795 BAO W/С",BIL,30000.0,08.08.2023,,0
1813,BUF23942902,"0,16x942x790 ALU/С",BUF,20000.0,09.08.2023,,0
1814,BUF23942903,"0,16x942x790 ALU/С",BUF,20000.0,09.08.2023,,0
1815,BUF23942904,"0,16x942x790 W/G",BUF,3200.0,09.08.2023,,0
1816,BUF23913905,"0,14x913x766 USK A08",BUF,17000.0,09.08.2023,,0
1817,BIL23850906,"0,18x850x942 HEN BLANK",BIL,40000.0,09.08.2023,,0
1818,BIL23896907,"0,17x896x795 BAO BLANK",BIL,40000.0,09.08.2023,,0
1819,BIL23896908,"0,17x896x795 BAO BLANK",BIL,40000.0,10.08.2023,,0
1820,BIL23860909,"0,17x860x795 BLANK",BIL,24000.0,10.08.2023,,0
1821,BUF23975910,"0,14x975x925 G/C USK",BUF,20000.0,10.08.2023,,0
1822,BIL23860911,"0,18x860x873 BAO BLANK",BIL,40000.0,11.08.2023,,0
1823,VIL23954912,OT62-ELQ6216A2A ver2,VIL,20000.0,11.08.2023,,0
1824,VIL23954913,OT62-ELQ6216A2A  BAO ,VIL,20000.0,11.08.2023,,0
1825,BUF23975914,"0,14x975x925 G/C USK",BUF,20000.0,11.08.2023,,0
1826,BUF23838915,"0,17x838x942 USK ALU/С",BUF,20000.0,11.08.2023,,0
1827,BIL23896916,"0,18x896x795 W/С",BIL,11000.0,11.08.2023,,0
1828,WEI23153917,OT153-ELQ1542A3A HBI,WEI,10000.0,14.08.2023,,0
1829,VAJ23153918,OT153-ELQ1554A0A USK,VAJ,4700.0,14.08.2023,,0
1830,VAJ23153919,OT153-ELQ1554A0A BAO,VAJ,4700.0,14.08.2023,,0
1831,BIL23877920,"0,18x877x1066 BLANK",BIL,5000.0,14.08.2023,"6,6т",0
1832,BIL23896921,"0,18x896x795 BAO W/С",BIL,30000.0,14.08.2023,,0
1833,BIL23896922,"0,18x896x795 BAO W/С",BIL,30000.0,14.08.2023,,0
1834,WEI23153923,OT153-ELQ1542A3A BAO,WEI,5000.0,14.08.2023,,0
1835,DEV23099924,OT99-21EK05 203XQ,DEV,12000.0,15.08.2023,,0
1836,BUF23070925,OT070-ELQ7013A9A  BAO,BUF,8000.0,15.08.2023,,0
1837,DEV23070926,OT070-ELQ7033A2A  BAO,DEV,17000.0,15.08.2023,,0
1838,BIL23895927,"0,19x895x907 USK BLANK",BIL,25000.0,15.08.2023,,0
1839,BIL23896928,"0,18x896x795 BAO W/С",BIL,35000.0,16.08.2023,,0
1840,BIL23896929,"0,18x896x795 BAO W/С",BIL,35000.0,16.08.2023,,0
1841,BUF23096930,OT96 Alu/C BAO auto,BUF,15000.0,16.08.2023,,0
1842,BIL23808931,"0,20x808x908 HBI BLANK",BIL,7000.0,16.08.2023,,0
1843,BIL23895932,"0,19x895x907 BLANK",BIL,15000.0,16.08.2023,,0
1844,BIL23895933,"0,19x895x907 USK BLANK",BIL,25000.0,16.08.2023,,0
1845,BUF23096934,OT96 Alu/C BAO auto,BUF,28000.0,16.08.2023,,0
1846,BIL23808935,"0,20x808x908 HBI BLANK",BIL,20000.0,16.08.2023,,0
1847,BIL23808936,"0,18x808x908 HBI BLANK",BIL,6000.0,18.08.2023,запакувати,0
1848,BUF23942937,"0,16x942x790 ALU/С",BUF,35000.0,21.08.2023,,0
1849,BUF23942938,"0,16x942x790 W/G",BUF,1350.0,21.08.2023,,0
1850,BIL23896939,"0,18x896x795 W/С",BIL,35000.0,21.08.2023,,0
1851,BIL23896940,"0,18x896x795 BAO W/С",BIL,6000.0,21.08.2023,,0
1852,WEI23153941,OT153-ELQ1542A3A BAO,WEI,7800.0,21.08.2023,,0
1853,BUF23913942,"0,14x913x766 USK A08",BUF,30000.0,21.08.2023,,0
1854,BIL23913943,"0,14x913x766 USK BLANK",BIL,10000.0,21.08.2023,,0
1855,BIL23860944,"0,17x860x795 USK BLANK",BIL,46000.0,22.08.2023,,0
1856,BIL23860945,"0,17x860x795 BLANK",BIL,30000.0,22.08.2023,,0
1857,BIL23860946,"0,17x860x795 BLANK",BIL,25000.0,22.08.2023,,0
1858,BIL23860947,"0,18x860x873 BAO BLANK",BIL,30000.0,24.08.2023,,0
1859,BIL23860948,"0,18x860x873 BAO BLANK",BIL,30000.0,24.08.2023,,0
1860,BIL23860949,"0,18x860x873 BAO BLANK",BIL,40000.0,25.08.2023,,0
1861,VAJ23062950,OT062-20EK05 BAO,VAJ,28000.0,28.08.2023,,0
1862,VIL23062951,"OT062-15VK05 0,15 USK",VIL,300.0,28.08.2023,,0
1863,BIL23895952,"0,19x895x907 BLANK",BIL,20000.0,28.08.2023,,0
1864,BIL23895953,"0,19x895x907 BAO BLANK",BIL,25000.0,28.08.2023,,0
1865,BIL23895954,"0,19x895x907 BAO BLANK",BIL,25000.0,28.08.2023,,0
1866,BIL23895955,"0,19x895x907 BAO BLANK",BIL,25000.0,28.08.2023,,0
1867,BIL23860956,"0,18x860x873 BAO BLANK",BIL,30000.0,29.08.2023,,0
1868,BIL23860957,"0,18x860x873 BAO BLANK",BIL,30000.0,29.08.2023,,0
1869,BIL23860958,"0,18x860x873 BAO BLANK",BIL,30000.0,29.08.2023,,0
1870,BIL23860959,"0,18x860x873 BAO BLANK",BIL,30000.0,29.08.2023,,0
1871,BIL23922960,"0,17x922x868 HBI TH550 BLANK",BIL,12000.0,30.08.2023,,0
1872,DEV23070961,OT070-ELQ7033A2A  BAO,DEV,30000.0,30.08.2023,,0
1873,DEV23070962,OT070-ELQ7033A2A  BAO,DEV,30000.0,30.08.2023,,0
1874,BIL23922963,"0,17х922х868 BAO BLANK",BIL,10000.0,30.08.2023,,0
1875,BIL23896964,"0,18x896x795 BAO W/С",BIL,40000.0,31.08.2023,,0
