order_code;order_date;product_name;calculated_cut_sheets;comments;used_coil;needed_or_used_for_order;nomenclature_1c;;;;;;
BUF23920719;02.05.2023;0,16x920x778 Alu/C;40000;;;;;;;;;;
BIL23896720;02.05.2023;0,18x896x795 USK BLANK;30000;;;;;;;;;;
BIL23920721;02.05.2023;0,16x920x778 BLANK;12000;;;;;;;;;;
VIL23062722;15.05.2023;OT62-ELQ6216A2A  BAO ;25000;;;;;;;;;;
VAJ23062723;15.05.2023;OT62-ELQ6215A5A HBI 21E;18000;;;;;;;;;;
ZNO23153724;15.05.2023;OT153-ELQ1554A0A USK;20000;;;;;;;;;;
VAJ23153725;15.05.2023;OT153-ELQ1554A0A;10000;;;;;;;;;;
DEV23070726;15.05.2023;OT070-ELQ7033A2A  TH580;20000;;;;;;;;;;
VAJ23096727;16.05.2023;OT96-15VK05 HBIS;20000;НЕ БІЛЬШЕ!;;;;;;;;;
VAJ23096728;16.05.2023;OT96-15VK05 HBIS;21000;;;;;;;;;;
BIL23808729;16.05.2023;0,20x808x908 HBI BLANK;4000;;;;;;;;;;
BIL23808730;16.05.2023;0,18x808x908 HBI BLANK;6000;;;;;;;;;;
DEV23099731;16.05.2023;OT99-ELQ9999A0A ARP RAS;16000;;;;;;;;;;
BIL23099732;16.05.2023;OT99-921XQ 0,20 ALU/G;35000;;;;;;;;;;
BUF23942733;17.05.2023;0,16x942x790 ALU/С;27000;;;;;;;;;;
BUF23942734;17.05.2023;0,16x942x790 ALU/С USK;21000;;;;;;;;;;
BUF23913735;17.05.2023;0,14x913x766 USK A08;40000;;;;;;;;;;
BIL23860736;17.05.2023;0,18x860x873 USK BLANK;30000;;;;;;;;;;
BIL23860737;18.05.2023;0,18x860x873 HBI BLANK;17000;;;;;;;;;;
BUF23920738;18.05.2023;0,16x920x778 Alu/C;20000;;;;;;;;;;
BIL23895739;18.05.2023;0,19x895x907 BLANK;35000;;;;;;;;;;
VAJ23096740;19.05.2023;OT096-21EK05;16000;;;;;;;;;;
BUF23096741;19.05.2023;OT96 Alu/C HBI auto;18000;;;;;;;;;;
VAJ23153742;22.05.2023;OT153-ELQ1554A0A;25000;;;;;;;;;;
DEV23070743;22.05.2023;OT070-ELQ7022A6A 28/28 USK ;23000;;;;;;;;;;
DEV23070744;22.05.2023;OT070-ELQ7033A2A  TH580 USK;13000;;;;;;;;;;
BUF23975745;22.05.2023;0,14x975x925 G/C;6000;;;;;;;;;;
BUF23975746;22.05.2023;0,14x975x925 G/C USK;30000;;;;;;;;;;
BUF23838747;22.05.2023;0,17x838x942 ALU/С;30000;;;;;;;;;;
ZNO23153748;22.05.2023;OT153-ELQ1554A0A BAO;5400;;;;;;;;;;
BUF23838749;23.05.2023;0,17x838x942 TH435 ALU/С;200;BUF 954;;;;;;;;;
MOE23062750;23.05.2023;OT62-ELQ6215A5A HBI 21E;1500;;;;;;;;;;
VIL23062751;23.05.2023;OT62-ELQ6216A2A ver2;20000;;;;;;;;;;
VIL23062752;23.05.2023;OT62-ELQ6216A2A ver2;20000;;;;;;;;;;
BUF23838753;23.05.2023;0,17x838x942 ALU/С;20000;;;;;;;;;;
VIL23062754;24.05.2023;OT062-ELQ6216A3A USK;10000;;;;;;;;;;
DEV23070755;24.05.2023;OT070-ELQ7033A2A  BAO;25000;;;;;;;;;;
BIL23922756;24.05.2023;0,17x922x868 HBI TH550 BLANK;18000;;;;;;;;;;
BUF23975757;25.05.2023;0,15x975x925 G/C USK;7000;;;;;;;;;;
BUF23975758;25.05.2023;0,14x975x925 W/K USK;7000;;;;;;;;;;
BIL23896759;25.05.2023;0,17x896x795 BLANK;35000;;;;;;;;;;
BIL23896760;25.05.2023;0,17x896x795 BLANK;30000;;;;;;;;;;
BUF23942761;25.05.2023;0,16x942x790 ALU/С;10000;;;;;;;;;;
BUF23942762;25.05.2023;0,16x942x790 ALU/С USK;32000;;;;;;;;;;
BUF23096763;29.05.2023;OT96 Alu/C HBI auto;20000;;;;;;;;;;
VAJ23096764;29.05.2023;OT96-15VK05 HBIS;20000;;;;;;;;;;
VAJ23153765;29.05.2023;OT153-ELQ1554A0A BAO;31000;;;;;;;;;;
BIL23896766;29.05.2023;0,17x896x795 BLANK;30000;;;;;;;;;;
BIL23896767;30.05.2023;0,18x896x795 BAO BLANK;5000;;;;;;;;;;
ZNO23070768;30.05.2023;OT070-ELQ7013A11A BAO;5000;;;;;;;;;;
DEV23070769;30.05.2023;OT070-ELQ7033A2A  BAO;25000;;;;;;;;;;
BIL23896770;30.05.2023;0,18x896x795 USK BLANK;37000;;;;;;;;;;
BIL23896771;30.05.2023;0,18x896x795 BLANK;14000;;;;;;;;;;
BIL23895772;31.05.2023;0,19x895x907 BAO BLANK;40000;;;;;;;;;;
BIL23860773;31.05.2023;0,18x860x873 BAO BLANK;25000;;;;;;;;;;
BIL23860774;31.05.2023;0,18x860x873 BAO BLANK;25000;;;;;;;;;;
BIL23920775;01.06.2023;0,16x920x778 BLANK;24000;;;;;;;;;;
BUF23920776;01.06.2023;0,16x920x778 Alu/C;18000;;;;;;;;;;
BUF23942777;01.06.2023;0,16x942x790 ALU/С;40000;;;;;;;;;;
BUF23942778;06.06.2023;0,16x942x790 ALU/С;40000;;;;;;;;;;
BUF23913779;06.06.2023;0,14x913x766 USK 21E;9000;;;;;;;;;;
DEV23070780;06.06.2023;OT070-ELQ7022A5A 21Е HBI;15000;;;;;;;;;;
ZNO23070781;06.06.2023;OT070-ELQ7013A9A ;25000;;;;;;;;;;
ZNO23153782;06.06.2023;OT153-ELQ1554A0A BAO;21000;;;;;;;;;;
DEV23099783;07.06.2023;OT99-21EK05 203XQ;4500;;;;;;;;;;
BIL23099784;07.06.2023;OT99-A75B05 USK 2,8/2,8;25000;;;;;;;;;;
DEV23099785;07.06.2023;OT99-ELQ9999A0A ARP RAS;8000;;;;;;;;;;
DEV23099786;07.06.2023;OT99-ELQ9991A0A ARP;10000;;;;;;;;;;
WEI23153787;07.06.2023;OT153-ELQ1542A3A USK;4000;;;;;;;;;;
BIL23896788;07.06.2023;0,17x896x795 BLANK USK;30000;;;;;;;;;;
BIL23896789;08.06.2023;0,17x896x795 BAO BLANK;8000;;;;;;;;;;
BIL23896790;08.06.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
VIL23062791;08.06.2023;OT62-ELQ6216A2A ver2;20000;;;;;;;;;;
VIL23062792;08.06.2023;OT62-ELQ6216A2A ver2;20000;;;;;;;;;;
BUF23942793;08.06.2023;0,16x942x790 ALU/С;20000;;;;;;;;;;
BIL23920794;08.06.2023;0,16x920x778 BLANK;10000;;;;;;;;;;
VAJ23096796;09.06.2023;OT96-15VK05 HBIS;20000;;;;;;;;;;
VAJ23062795;09.06.2023;OT062-20EK05 HBI;3000;;;;;;;;;;
BUF23096796;12.06.2023;OT96 Alu/C HBI auto;20000;;;;;;;;;;
VAJ23096797;12.06.2023;OT096-21EK05;28000;;;;;;;;;;
BIL23896798;12.06.2023;0,17x896x795 BLANK USK;40000;;;;;;;;;;
BIL23896799;12.06.2023;0,17x896x795 BAO BLANK;25000;;;;;;;;;;
BIL23896800;12.06.2023;0,18x896x795 BAO BLANK;25000;;;;;;;;;;
BUF23838801;13.06.2023;0,17x838x942 ALU/С BAO;6000;;;;;;;;;;
VAJ23153802;13.06.2023;OT153-ELQ1554A0A USK;30000;;;;;;;;;;
DEV23070803;13.06.2023;OT070-ELQ7033A2A  TH580;30000;;;;;;;;;;
BIL23922804;13.06.2023;0,17x922x868 HBI TH550 BLANK;10000;;;;;;;;;;
UTS23913805;13.06.2023;0,14x913x766 -/G ;8086;;;;;;;;;;
VIL23062806;14.06.2023;OT62-ELQ6216A2A ver2;25000;;;;;;;;;;
BIL23913807;14.06.2023;0,14x913x766 USK BLANK;15000;;;;;;;;;;
BUF23913808;14.06.2023;0,14x913x766 USK A08;10000;;;;;;;;;;
BIL23860809;14.06.2023;0,18x860x873 USK BLANK;25000;;;;;;;;;;
BIL23860810;14.06.2023;0,18x860x873 USK BLANK;25000;;;;;;;;;;
BIL23895811;14.06.2023;0,19x895x907 USK BLANK;30000;;;;;;;;;;
BIL23895812;15.06.2023;0,19x895x907 USK BLANK;20000;;;;;;;;;;
UTS23922813;15.06.2023;0,17x922x868 W/G;2391;;;;;;;;;;
UTS23942814;15.06.2023;0,16x942x790 W/G RAS;687;;;;;;;;;;
UTS23954815;15.06.2023;0,17x954x848 W/G;2019;;;;;;;;;;
UTS23838816;15.06.2023;0,17x838x942 W/G;2050;;;;;;;;;;
UTS23896817;15.06.2023;0,17x896x795 W/G;1647;;;;;;;;;;
UTS23896818;15.06.2023;0,18x896x795 W/G;1226;;;;;;;;;;
UTS23975819;15.06.2023;0,14x975x925 W/G;4177;;;;;;;;;;
UTS23860820;15.06.2023;0,18x860x942 W/G ;3000;;;;;;;;;;
BUF23913821;03.07.2023;0,14x913x766 USK 21E;26000;;;;;;;;;;
BUF23913822;03.07.2023;0,14x913x766 USK A08;27000;;;;;;;;;;
VIL23062823;03.07.2023;OT062-ELQ6216A3A USK;13000;;;;;;;;;;
ZNO23153824;03.07.2023;OT153-ELQ1554A0A USK;30000;;;;;;;;;;
BIL23950825;04.07.2023;0,27x950x780 USK BLANK;3500;;;;;;;;;;
BUF23975826;04.07.2023;0,14x975x925 G/C USK;12000;;;;;;;;;;
BIL23896827;04.07.2023;0,18x896x795 USK BLANK;30000;;;;;;;;;;
BIL23896828;04.07.2023;0,18x896x795 USK BLANK;40000;;;;;;;;;;
BIL23896829;05.07.2023;0,18x896x795 BLANK;40000;;;;;;;;;;
BUF23913830;05.07.2023;0,14x913x766 USK 21E;27000;;;;;;;;;;
BIL23896831;05.07.2023;0,18x896x795 BLANK;20000;;;;;;;;;;
BIL23896832;05.07.2023;0,18x896x795 BAO BLANK;20000;;;;;;;;;;
BUF23913833;05.07.2023;0,14x913x766 USK A08;12000;;;;;;;;;;
BUF23070834;06.07.2023;OT070-ELQ7013A9A ;30000;;;;;;;;;;
BIL23920835;06.07.2023;0,16x920x778 RAS BLANK;30000;;;;;;;;;;
BIL23895836;06.07.2023;0,19x895x907 USK BLANK;30000;;;;;;;;;;
BIL23860837;07.07.2023;0,18x860x873 USK BLANK;37000;;;;;;;;;;
BUF23096838;10.07.2023;OT96 Alu/C BAO auto;6000;*****;;;;;;;;;
VAJ23096839;10.07.2023;OT96 Alu/G BAO auto;5000;;;;;;;;;;
BUF23096840;10.07.2023;OT96 Alu/C BAO auto;20000;;;;;;;;;;
BIL23808841;10.07.2023;0,20x808x908 BAO BLANK;10000;;;;;;;;;;
BUF23942842;10.07.2023;0,16x942x790 ALU/С;30000;;;;;;;;;;
BUF23942843;10.07.2023;0,16x942x790 ALU/С;40000;;;;;;;;;;
WEI23153844;11.07.2023;OT153-ELQ1542A3A USK;11637;;;;;;;;;;
BUF23942845;11.07.2023;0,16x942x790 ALU/С;20000;;;;;;;;;;
ZNO23153846;11.07.2023;OT153-ELQ1554A0A;12500;22т;;;;;;;;;
VAJ23153847;11.07.2023;OT153-ELQ1554A0A BAO;17000;30т;;;;;;;;;
VAJ23153848;12.07.2023;OT153-ELQ1554A0A;16000;;;;;;;;;;
BIL23896849;12.07.2023;0,17x896x795 BLANK USK;40000;;;;;;;;;;
BIL23896850;12.07.2023;0,17x896x795 BLANK USK;40000;;;;;;;;;;
BUF23942851;13.07.2023;0,16x942x790 ALU/С;40000;;;;;;;;;;
BIL23896852;13.07.2023;0,18x896x795 BLANK;30000;;;;;;;;;;
BIL23896853;13.07.2023;0,18x896x795 BLANK;30000;;;;;;;;;;
BIL23896854;13.07.2023;0,17x896x795 BLANK USK;30000;;;;;;;;;;
BIL23922855;14.07.2023;0,17x922x868 BAO BLANK;20000;калібровка 954;;;;;;;;;
BIL23896856;14.07.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23896857;14.07.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23896858;14.07.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23896859;14.07.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23896860;14.07.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23895861;14.07.2023;0,19x895x907 USK BLANK;50000;;;;;;;;;;
BIL23895862;14.07.2023;0,19x895x907 USK BLANK;50000;;;;;;;;;;
BIL23860863;14.07.2023;0,18x860x873 USK BLANK;50000;;;;;;;;;;
BIL23860864;14.07.2023;0,18x860x873 USK BLANK;50000;;;;;;;;;;
WEI23153865;19.07.2023;OT153-ELQ1542A3A HBI;5000;Листи взяти з VAJ23153848;;;;;;;;;
BIL23896866;24.07.2023;0,17x896x795 BLANK USK;60000;;;;;;;;;;
BIL23896867;24.07.2023;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23896868;24.07.2023;0,19x895x907 BAO BLANK;35000;;;;;;;;;;
BUF23838869;24.07.2023;0,17x838x942 ALU/С;50000;;;;;;;;;;
BUF23838870;31.07.2023;0,17x838x942 ALU/С;30000;;;;;;;;;;
MOE23062871;31.07.2023;OT062-ELQ6216A3A USK;9000;;;;;;;;;;
VIL23062872;31.07.2023;OT62-ELQ6216A2A ver2;30000;;;;;;;;;;
BUF23913873;31.07.2023;0,14x913x766 USK 21E;30000;або більше;;;;;;;;;
BUF23913874;31.07.2023;0,14x913x766 USK A08;13000;;;;;;;;;;
BIL23913875;31.07.2023;0,14x913x766 USK BLANK;18000;;;;;;;;;;
BUF23070876***;01.08.2023;OT070-ELQ7013A9A  BAO;5000;test;;;;;;;;;
BUF23070877;01.08.2023;OT070-ELQ7013A9A  BAO;12000;;;;;;;;;;
BUF23070878;01.08.2023;OT070-ELQ7013A4A;18000;;;;;;;;;;
BIL23896879;01.08.2023;0,18x896x795 BLANK;20000;;;;;;;;;;
BIL23896880;01.08.2023;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BUF23096881;02.08.2023;OT96 Alu/C BAO auto;26000;;;;;;;;;;
VAJ23153882;02.08.2023;OT153-ELQ1554A0A USK;15000;;;;;;;;;;
WEI23153883;02.08.2023;OT153-ELQ1542A3A BAO;25000;;;;;;;;;;
DEV23070884;03.08.2023;OT070-ELQ7022A5A HBI TH550;6000;;;;;;;;;;
BUF23070885;03.08.2023;OT070-ELQ7013A4A;25000;;;;;;;;;;
ZNO23070886;03.08.2023;OT070-ELQ7013A11A BAO;3000;;;;;;;;;;
DEV23070887;03.08.2023;OT070-ELQ7033A2A  BAO;6000;;;;;;;;;;
BIL23959888;03.08.2023;0,17x959x901 USK BLANK;25000;;;;;;;;;;
BIL23959889;03.08.2023;0,17x959x901 BLANK;25000;;;;;;;;;;
BUF23096890;04.08.2023;OT96 Alu/C BAO auto;24000;;;;;;;;;;
BIL23808891;04.08.2023;0,18x808x908 HBI BLANK;16000;;;;;;;;;;
BUF23838892;07.08.2023;0,17x838x942 USK ALU/С;25000;;;;;;;;;;
BUF23918893;07.08.2023;0,14x918x925 USK BLANK;16000;;;;;;;;;;
BIL23920895;07.08.2023;0,16x920x778 RAS BLANK;35000;;;;;;;;;;
DEV23099896;07.08.2023;OT99-ELQ9999A0A ARP;15000;19t;;;;;;;;;
BIL23099897;07.08.2023;OT99-921XQ 0,20 ALU/G 36608;20000;;;;;;;;;;
***893;08.08.2023;;;;;;;;;;;;
BUF23096898;08.08.2023;OT96 Alu/C BAO auto;20000;;;;;;;;;;
BUF23096899;08.08.2023;OT96 Alu/C BAO auto;20000;;;;;;;;;;
BIL23896900;08.08.2023;0,18x896x795 BAO W/С;30000;;;;;;;;;;
BIL23896901;08.08.2023;0,18x896x795 BAO W/С;30000;;;;;;;;;;
BUF23942902;09.08.2023;0,16x942x790 ALU/С;20000;;;;;;;;;;
BUF23942903;09.08.2023;0,16x942x790 ALU/С;20000;;;;;;;;;;
BUF23942904;09.08.2023;0,16x942x790 W/G;3200;;;;;;;;;;
BUF23913905;09.08.2023;0,14x913x766 USK A08;17000;;;;;;;;;;
BIL23850906;09.08.2023;0,18x850x942 HEN BLANK;40000;;;;;;;;;;
BIL23896907;09.08.2023;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23896908;10.08.2023;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL23860909;10.08.2023;0,17x860x795 BLANK;24000;;;;;;;;;;
BUF23975910;10.08.2023;0,14x975x925 G/C USK;20000;;;;;;;;;;
BIL23860911;11.08.2023;0,18x860x873 BAO BLANK;40000;;;;;;;;;;
VIL23954912;11.08.2023;OT62-ELQ6216A2A ver2;20000;;;;;;;;;;
VIL23954913;11.08.2023;OT62-ELQ6216A2A  BAO ;20000;;;;;;;;;;
BUF23975914;11.08.2023;0,14x975x925 G/C USK;20000;;;;;;;;;;
BUF23838915;11.08.2023;0,17x838x942 USK ALU/С;20000;;;;;;;;;;
BIL23896916;11.08.2023;0,18x896x795 W/С;11000;;;;;;;;;;
WEI23153917;14.08.2023;OT153-ELQ1542A3A HBI;10000;;;;;;;;;;
VAJ23153918;14.08.2023;OT153-ELQ1554A0A USK;4700;;;;;;;;;;
VAJ23153919;14.08.2023;OT153-ELQ1554A0A BAO;4700;;;;;;;;;;
BIL23877920;14.08.2023;0,18x877x1066 BLANK;5000;6,6т;;;;;;;;;
BIL23896921;14.08.2023;0,18x896x795 BAO W/С;30000;;;;;;;;;;
BIL23896922;14.08.2023;0,18x896x795 BAO W/С;30000;;;;;;;;;;
WEI23153923;14.08.2023;OT153-ELQ1542A3A BAO;5000;;;;;;;;;;
DEV23099924;15.08.2023;OT99-21EK05 203XQ;12000;;;;;;;;;;
BUF23070925;15.08.2023;OT070-ELQ7013A9A  BAO;8000;;;;;;;;;;
DEV23070926;15.08.2023;OT070-ELQ7033A2A  BAO;17000;;;;;;;;;;
BIL23895927;15.08.2023;0,19x895x907 USK BLANK;25000;;;;;;;;;;
BIL23896928;16.08.2023;0,18x896x795 BAO W/С;35000;;;;;;;;;;
BIL23896929;16.08.2023;0,18x896x795 BAO W/С;35000;;;;;;;;;;
BUF23096930;16.08.2023;OT96 Alu/C BAO auto;15000;;;;;;;;;;
BIL23808931;16.08.2023;0,20x808x908 HBI BLANK;7000;;;;;;;;;;
BIL23895932;16.08.2023;0,19x895x907 BLANK;15000;;;;;;;;;;
BIL23895933;16.08.2023;0,19x895x907 USK BLANK;25000;;;;;;;;;;
BUF23096934;16.08.2023;OT96 Alu/C BAO auto;28000;;;;;;;;;;
BIL23808935;16.08.2023;0,20x808x908 HBI BLANK;20000;;;;;;;;;;
BIL23808936;18.08.2023;0,18x808x908 HBI BLANK;6000;запакувати;;;;;;;;;
BUF23942937;21.08.2023;0,16x942x790 ALU/С;35000;;;;;;;;;;
BUF23942938;21.08.2023;0,16x942x790 W/G;1350;;;;;;;;;;
BIL23896939;21.08.2023;0,18x896x795 W/С;35000;;;;;;;;;;
BIL23896940;21.08.2023;0,18x896x795 BAO W/С;6000;;;;;;;;;;
WEI23153941;21.08.2023;OT153-ELQ1542A3A BAO;7800;;;;;;;;;;
BUF23913942;21.08.2023;0,14x913x766 USK A08;30000;;;;;;;;;;
BIL23913943;21.08.2023;0,14x913x766 USK BLANK;10000;;;;;;;;;;
BIL23860944;22.08.2023;0,17x860x795 USK BLANK;46000;;;;;;;;;;
BIL23860945;22.08.2023;0,17x860x795 BLANK;30000;;;;;;;;;;
BIL23860946;22.08.2023;0,17x860x795 BLANK;25000;;;;;;;;;;
BIL23860947;24.08.2023;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL23860948;24.08.2023;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL23860949;25.08.2023;0,18x860x873 BAO BLANK;40000;;;;;;;;;;
VAJ23062950;28.08.2023;OT062-20EK05 BAO;28000;;;;;;;;;;
VIL23062951;28.08.2023;OT062-15VK05 0,15 USK;300;;;;;;;;;;
BIL23895952;28.08.2023;0,19x895x907 BLANK;20000;;;;;;;;;;
BIL23895953;28.08.2023;0,19x895x907 BAO BLANK;25000;;;;;;;;;;
BIL23895954;28.08.2023;0,19x895x907 BAO BLANK;25000;;;;;;;;;;
BIL23895955;28.08.2023;0,19x895x907 BAO BLANK;25000;;;;;;;;;;
BIL23860956;29.08.2023;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL23860957;29.08.2023;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL23860958;29.08.2023;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL23860959;29.08.2023;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL23922960;30.08.2023;0,17x922x868 HBI TH550 BLANK;12000;;;;;;;;;;
DEV23070961;30.08.2023;OT070-ELQ7033A2A  BAO;30000;;;;;;;;;;
DEV23070962;30.08.2023;OT070-ELQ7033A2A  BAO;30000;;;;;;;;;;
BIL23922963;30.08.2023;0,17х922х868 BAO BLANK;10000;;;;;;;;;;
BIL23896964;31.08.2023;0,18x896x795 BAO W/С;40000;;;;;;;;;;
BIL23896965;31.08.2023;0,18x896x795 W/С;30000;;;;;;;;;;
ZNO23153966;31.08.2023;OT153-ELQ1554A0A BAO;8000;;;;;;;;;;
BUF23070967;31.08.2023;OT070-21EK05 0,16 HBI;9000;;;;;;;;;;
BUF23975968;04.09.2023;0,14x975x925 W/K USK;15000;9880+5610;;;;;;;;;
BUF23975969;04.09.2023;0,14x975x925 G/C USK;25000;7720;;;;;;;;;
BUF23096970;04.09.2023;OT96 Alu/C BAO auto;16000;;;;;;;;;;
BUF23096971;04.09.2023;OT96 ALU/C 0,18 USK auto;30000;;;;;;;;;;
BIL23896972;04.09.2023;0,18x896x795 BLANK;35000;;;;;;;;;;
BIL23896973;04.09.2023;0,18x896x795 BAO BLANK;25000;;;;;;;;;;
DEV23099974;05.09.2023;OT99-21EK05 203XQ;16000;;;;;;;;;;
DEV23099975;05.09.2023;OT99-ELQ9991A0A ARP;10000;;;;;;;;;;
BIL23896976;05.09.2023;0,17x896x795 BLANK;25000;;;;;;;;;;
BIL23896977;05.09.2023;0,17x896x795 BAO BLANK;28000;;;;;;;;;;
VAJ23062978;05.09.2023;OT062-20EK05 BAO;4700;;;;;;;;;;
BUF23838979;06.09.2023;0,17x838x942 USK ALU/С;40000;;;;;;;;;;
BUF23838980;06.09.2023;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BIL23895981;08.09.2023;0,19x895x907 BLANK;30000;;;;;;;;;;
BUF23942982;08.09.2023;0,16x942x790 ALU/С;23000;;;;;;;;;;
ZNO23153966 A;31.08.2023;OT153-ELQ1542A3A BAO;18000;;;;;;;;;;
BUF23942983;11.09.2023;0,16x942x790 ALU/С;24000;;;;;;;;;;
BUF23942984;11.09.2023;0,16x942x790 ALU/С USK;11000;;;;;;;;;;
VAJ23096985;11.09.2023;OT96-15VK05 HBIS;6300;;;;;;;;;;
BIL23808986;11.09.2023;0,20x808x908 HBI BLANK;11000;;;;;;;;;;
BUF23096987;11.09.2023;OT96 ALU/C 0,18 HBI auto;7000;;;;;;;;;;
BIL23808988;11.09.2023;0,18x808x908 HBI BLANK;3500;;;;;;;;;;
BIL23920989;11.09.2023;0,16x920x778 RAS BLANK;32000;;;;;;;;;;
DEV23070990;12.09.2023;OT070-ELQ7033A2A  BAO;25000;;;;;;;;;;
DEV23070991;12.09.2023;OT070-ELQ7033A2A  BAO;25000;;;;;;;;;;
BUF23070992;12.09.2023;OT070-ELQ7013A4A;25000;;;;;;;;;;
BUF23838993;12.09.2023;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BUF23838994;13.09.2023;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BUF23975995;13.09.2023;0,14x975x925 G/C USK;27600;;;;;;;;;;
BUF23975996;13.09.2023;0,14x975x925 G/C USK;18000;;;;;;;;;;
BUF23975997;14.09.2023;0,14x975x925 G/C USK;26000;;;;;;;;;;
BIL23895998;14.09.2023;0,19x895x907 BLANK;40000;;;;;;;;;;
BIL23895999;14.09.2023;0,19x895x907 BLANK;40000;;;;;;;;;;
BIL23895001;15.09.2023;0,19x895x907 BAO BLANK;30000;;;;;;;;;;
BIL23895002;15.09.2023;0,19x895x907 USK BLANK;5000;;;;;;;;;;
BUF239421000;18.09.2023;0,16x942x790 ALU/С;25000;;;;;;;;;;
BUF239421001;18.09.2023;0,16x942x790 ALU/С;25000;;;;;;;;;;
BIL238601002;18.09.2023;0,18x860x873 BAO BLANK;40000;;;;;;;;;;
BUF239131003;18.09.2023;0,14x913x766 USK A08;30000;;;;;;;;;;
BUF239131004;19.09.2023;0,14x913x766 USK A08;20000;;;;;;;;;;
BUF238381005;19.09.2023;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
DEV230701006;19.09.2023;OT070-ELQ7022A5A 21Е;12000;;;;;;;;;;
ZNO230701007;19.09.2023;OT070-ELQ7013A9A  BAO;7800;;;;;;;;;;
BIL239221008;19.09.2023;0,17x922x868 HBI TH550 BLANK;13000;;;;;;;;;;
BIL238961009;19.09.2023;0,17x896x795 BLANK USK;22000;;;;;;;;;;
BIL238961010;19.09.2023;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL238961011;19.09.2023;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL238961012;19.09.2023;0,18x896x795 USK BLANK;8000;;;;;;;;;;
BIL238961013;20.09.2023;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL238961014;20.09.2023;0,18x896x795 BLANK;8000;;;;;;;;;;
BIL238961015;21.09.2023;0,17x896x795 BAO BLANK;19000;;;;;;;;;;
BUF230961016;21.09.2023;OT96 ALU/C 0,18 HBI auto;33000;;;;;;;;;;
BIL238951017;21.09.2023;0,19x895x907 BLANK;29000;;;;;;;;;;
ZNO231531018;21.09.2023;OT153-20EB05 TEST;10000;;;;;;;;;;
ZNO231531019;22.09.2023;OT153-20EB05 BAO TEST;12000;;;;;;;;;;
BIL238771020;02.10.2023;0,18x877x843 USK BLANK;8000;;;;;;;;;;
BUF238771021;02.10.2023;0,18x877x1066 W/G;6000;;;;;;;;;;
BIL238961022;02.10.2023;0,17x896x795 BLANK USK;7000;;;;;;;;;;
BIL238961023;02.10.2023;0,17x896x795 BAO BLANK;12000;;;;;;;;;;
;02.10.2023;OT070-ELQ7013A9A  BAO;4000;;;;;;;;;;
DEV230701025;02.10.2023;OT070-ELQ7033A2A  BAO;54000;;;;;;;;;;
BUF239181026;02.10.2023;0,14x918x925 USK 21EK05;8000;;;;;;;;;;
BIL239201027;02.10.2023;0,16x920x778 RAS BLANK;20000;;;;;;;;;;
UTS238961028;03.10.2023;0,17x896x795 W/G;20000;;;;;;;;;;
BUF239131029;03.10.2023;0,14x913x766 USK 09AK05;21000;;;;;;;;;;
ZNO231531030;04.10.2023;OT153-20EB05 TEST;15000;;;;;;;;;;
BIL239131031;04.10.2023;0,14x913x766 USK BLANK;10000;;;;;;;;;;
BIL238961032;04.10.2023;0,17x896x795 BLANK USK;29000;;;;;;;;;;
BIL238961033;04.10.2023;0,17x896x795 BAO BLANK;6500;;;;;;;;;;
DEV230701034;23.10.2023;OT070-ELQ7022A5A 21Е;9000;;;;;;;;;;
DEV230701035;23.10.2023;OT070-ELQ7033A2A  BAO;20000;;;;;;;;;;
BIL239221036;23.10.2023;0,17х922х868 USK TH550 BLANK;10000;;;;;;;;;;
BUF230701037;23.10.2023;OT070-ELQ7013A4A;20000;;;;;;;;;;
BUF230701038;23.10.2023;OT070-21EK05 0,16 HBI;8000;;;;;;;;;;
BUF239201039;23.10.2023;0,16x920x778 Alu/C;6000;;;;;;;;;;
BIL239201040;23.10.2023;0,16x920x778 RAS BLANK;3000;;;;;;;;;;
BUF230961041;23.10.2023;OT96 ALU/C 0,18 HBI auto;10000;;;;;;;;;;
